,ts_code,symbol,name,area,industry,market,list_date
1047,300270.SZ,300270,中威电子,浙江,通信设备,创业板,20111012
1048,300272.SZ,300272,开能健康,上海,家用电器,创业板,20111102
1049,300273.SZ,300273,*ST和佳,广东,医疗保健,创业板,20111026
1050,300275.SZ,300275,梅安森,重庆,工程机械,创业板,20111102
1051,300276.SZ,300276,三丰智能,湖北,专用机械,创业板,20111115
1052,300277.SZ,300277,海联讯,深圳,软件服务,创业板,20111123
1053,300278.SZ,300278,华昌达,湖北,专用机械,创业板,20111216
1054,300279.SZ,300279,和晶科技,江苏,元器件,创业板,20111229
1055,300280.SZ,300280,紫天科技,福建,广告包装,创业板,20111229
1056,300281.SZ,300281,金明精机,广东,专用机械,创业板,20111229
1057,300282.SZ,300282,ST三盛,北京,文教休闲,创业板,20111229
1058,300283.SZ,300283,温州宏丰,浙江,电气设备,创业板,20120110
1059,300286.SZ,300286,安科瑞,上海,电器仪表,创业板,20120113
1060,300288.SZ,300288,朗玛信息,贵州,软件服务,创业板,20120216
1061,300289.SZ,300289,利德曼,北京,医疗保健,创业板,20120216
1062,300290.SZ,300290,荣科科技,辽宁,软件服务,创业板,20120216
1063,300291.SZ,300291,百纳千成,北京,影视音像,创业板,20120209
1064,300292.SZ,300292,吴通控股,江苏,软件服务,创业板,20120229
1065,300293.SZ,300293,蓝英装备,辽宁,专用机械,创业板,20120308
1066,300295.SZ,300295,三六五网,江苏,互联网,创业板,20120315
1067,300297.SZ,300297,*ST蓝盾,四川,软件服务,创业板,20120315
1068,300299.SZ,300299,富春股份,福建,互联网,创业板,20120319
1069,300300.SZ,300300,海峡创新,福建,软件服务,创业板,20120319
1070,300301.SZ,300301,*ST长方,深圳,半导体,创业板,20120321
1071,300302.SZ,300302,同有科技,北京,软件服务,创业板,20120321
1072,300304.SZ,300304,云意电气,江苏,汽车配件,创业板,20120321
1073,300305.SZ,300305,裕兴股份,江苏,塑料,创业板,20120329
1074,300306.SZ,300306,远方信息,浙江,电器仪表,创业板,20120329
1075,300307.SZ,300307,慈星股份,浙江,纺织机械,创业板,20120329
1076,300309.SZ,300309,*ST吉艾,北京,多元金融,创业板,20120410
1077,300310.SZ,300310,宜通世纪,广东,通信设备,创业板,20120425
1078,300311.SZ,300311,任子行,深圳,软件服务,创业板,20120425
1079,300313.SZ,300313,ST天山,新疆,农业综合,创业板,20120425
1080,300314.SZ,300314,戴维医疗,浙江,医疗保健,创业板,20120508
1081,300317.SZ,300317,珈伟新能,深圳,半导体,创业板,20120511
1082,300320.SZ,300320,海达股份,江苏,橡胶,创业板,20120601
1083,300321.SZ,300321,同大股份,山东,塑料,创业板,20120523
1084,300322.SZ,300322,硕贝德,广东,通信设备,创业板,20120608
1085,300328.SZ,300328,宜安科技,广东,小金属,创业板,20120619
1086,300329.SZ,300329,海伦钢琴,浙江,文教休闲,创业板,20120619
1087,300330.SZ,300330,*ST计通,上海,软件服务,创业板,20120619
1088,300331.SZ,300331,苏大维格,江苏,元器件,创业板,20120628
1089,300333.SZ,300333,兆日科技,深圳,软件服务,创业板,20120628
1090,300334.SZ,300334,津膜科技,天津,水务,创业板,20120705
1091,300335.SZ,300335,迪森股份,广东,供气供热,创业板,20120710
1092,300336.SZ,300336,*ST新文,上海,影视音像,创业板,20120710
1093,300337.SZ,300337,银邦股份,江苏,铝,创业板,20120718
1094,300338.SZ,300338,ST开元,湖南,文教休闲,创业板,20120726
1095,300340.SZ,300340,科恒股份,广东,电气设备,创业板,20120726
1096,300341.SZ,300341,麦克奥迪,福建,电气设备,创业板,20120726
1097,300342.SZ,300342,天银机电,江苏,家用电器,创业板,20120726
1098,300343.SZ,300343,联创股份,山东,化工原料,创业板,20120801
1099,300344.SZ,300344,立方数科,安徽,软件服务,创业板,20120801
1100,300345.SZ,300345,华民股份,湖南,机械基件,创业板,20120801
1101,300349.SZ,300349,金卡智能,浙江,电器仪表,创业板,20120817
1102,300350.SZ,300350,华鹏飞,深圳,仓储物流,创业板,20120821
1103,300351.SZ,300351,永贵电器,浙江,运输设备,创业板,20120920
1104,300353.SZ,300353,东土科技,北京,通信设备,创业板,20120927
1105,300354.SZ,300354,东华测试,江苏,电器仪表,创业板,20120920
1106,300356.SZ,300356,*ST光一,江苏,电气设备,创业板,20121009
1107,300359.SZ,300359,全通教育,广东,文教休闲,创业板,20140121
1108,300360.SZ,300360,炬华科技,浙江,电器仪表,创业板,20140121
1109,300368.SZ,300368,汇金股份,河北,IT设备,创业板,20140123
1110,300370.SZ,300370,*ST安控,四川,电器仪表,创业板,20140123
1111,300371.SZ,300371,汇中股份,河北,电器仪表,创业板,20140123
1112,300374.SZ,300374,中铁装配,北京,其他建材,创业板,20150319
1113,300375.SZ,300375,鹏翎股份,天津,汽车配件,创业板,20140127
1114,300378.SZ,300378,鼎捷软件,上海,软件服务,创业板,20140127
1115,300380.SZ,300380,安硕信息,上海,软件服务,创业板,20140128
1116,300381.SZ,300381,溢多利,广东,化学制药,创业板,20140128
1117,300385.SZ,300385,雪浪环境,江苏,环境保护,创业板,20140626
1118,300387.SZ,300387,富邦股份,湖北,农药化肥,创业板,20140702
1119,300388.SZ,300388,节能国祯,安徽,环境保护,创业板,20140801
1120,300389.SZ,300389,艾比森,深圳,半导体,创业板,20140801
1121,300391.SZ,300391,康跃科技,山东,中成药,创业板,20140801
1122,300392.SZ,300392,*ST腾信,北京,互联网,创业板,20140910
1123,300393.SZ,300393,中来股份,江苏,塑料,创业板,20140912
1124,300396.SZ,300396,迪瑞医疗,吉林,医疗保健,创业板,20140910
1125,300399.SZ,300399,天利科技,江西,互联网,创业板,20141009
1126,300400.SZ,300400,劲拓股份,深圳,专用机械,创业板,20141010
1127,300402.SZ,300402,宝色股份,江苏,专用机械,创业板,20141010
1128,300403.SZ,300403,汉宇集团,广东,家用电器,创业板,20141030
1129,300404.SZ,300404,博济医药,广东,医疗保健,创业板,20150424
1130,300405.SZ,300405,科隆股份,辽宁,化工原料,创业板,20141030
1131,300407.SZ,300407,凯发电气,天津,电气设备,创业板,20141203
1132,300410.SZ,300410,正业科技,广东,电器仪表,创业板,20141231
1133,300411.SZ,300411,金盾股份,浙江,专用机械,创业板,20141231
1134,300412.SZ,300412,迦南科技,浙江,医疗保健,创业板,20141231
1135,300414.SZ,300414,中光防雷,四川,通信设备,创业板,20150513
1136,300415.SZ,300415,伊之密,广东,专用机械,创业板,20150123
1137,300416.SZ,300416,苏试试验,江苏,电器仪表,创业板,20150122
1138,300417.SZ,300417,南华仪器,广东,电器仪表,创业板,20150123
1139,300419.SZ,300419,浩丰科技,北京,软件服务,创业板,20150122
1140,300420.SZ,300420,五洋停车,江苏,机械基件,创业板,20150217
1141,300421.SZ,300421,力星股份,江苏,机械基件,创业板,20150217
1142,300422.SZ,300422,博世科,广西,环境保护,创业板,20150217
1143,300424.SZ,300424,航新科技,广东,航空,创业板,20150422
1144,300425.SZ,300425,中建环能,四川,环境保护,创业板,20150216
1145,300426.SZ,300426,唐德影视,浙江,影视音像,创业板,20150217
1146,300427.SZ,300427,红相股份,福建,电气设备,创业板,20150217
1147,300429.SZ,300429,强力新材,江苏,化工原料,创业板,20150324
1148,300430.SZ,300430,诚益通,北京,电器仪表,创业板,20150319
1149,300434.SZ,300434,金石亚药,四川,化学制药,创业板,20150424
1150,300435.SZ,300435,中泰股份,浙江,供气供热,创业板,20150326
1151,300436.SZ,300436,广生堂,福建,化学制药,创业板,20150422
1152,300437.SZ,300437,清水源,河南,化工原料,创业板,20150423
1153,300439.SZ,300439,美康生物,浙江,医疗保健,创业板,20150422
1154,300440.SZ,300440,运达科技,四川,软件服务,创业板,20150423
1155,300442.SZ,300442,润泽科技,上海,轻工机械,创业板,20150424
1156,300444.SZ,300444,双杰电气,北京,电气设备,创业板,20150423
1157,300445.SZ,300445,康斯特,北京,电器仪表,创业板,20150424
1158,300446.SZ,300446,乐凯新材,河北,化工原料,创业板,20150423
1159,300447.SZ,300447,全信股份,江苏,电气设备,创业板,20150422
1160,300448.SZ,300448,浩云科技,广东,软件服务,创业板,20150424
1161,300449.SZ,300449,汉邦高科,北京,IT设备,创业板,20150422
1162,300452.SZ,300452,山河药辅,安徽,化学制药,创业板,20150515
1163,300453.SZ,300453,三鑫医疗,江西,医疗保健,创业板,20150515
1164,300460.SZ,300460,惠伦晶体,广东,元器件,创业板,20150515
1165,300461.SZ,300461,田中精机,浙江,专用机械,创业板,20150519
1166,300462.SZ,300462,华铭智能,上海,IT设备,创业板,20150527
1167,300464.SZ,300464,星徽股份,广东,机械基件,创业板,20150610
1168,300465.SZ,300465,高伟达,北京,软件服务,创业板,20150528
1169,300466.SZ,300466,赛摩智能,江苏,电器仪表,创业板,20150528
1170,300467.SZ,300467,迅游科技,四川,互联网,创业板,20150527
1171,300468.SZ,300468,四方精创,深圳,软件服务,创业板,20150527
1172,300469.SZ,300469,信息发展,上海,软件服务,创业板,20150611
1173,300471.SZ,300471,厚普股份,四川,专用机械,创业板,20150611
1174,300472.SZ,300472,新元科技,江西,专用机械,创业板,20150611
1175,300473.SZ,300473,德尔股份,辽宁,汽车配件,创业板,20150612
1176,300475.SZ,300475,香农芯创,安徽,元器件,创业板,20150610
1177,300478.SZ,300478,杭州高新,浙江,塑料,创业板,20150610
1178,300479.SZ,300479,神思电子,山东,软件服务,创业板,20150612
1179,300480.SZ,300480,光力科技,河南,专用机械,创业板,20150702
1180,300481.SZ,300481,濮阳惠成,河南,化工原料,创业板,20150630
1181,300483.SZ,300483,首华燃气,上海,石油开采,创业板,20150630
1182,300484.SZ,300484,蓝海华腾,深圳,电气设备,创业板,20160322
1183,300486.SZ,300486,东杰智能,山西,专用机械,创业板,20150630
1184,300488.SZ,300488,恒锋工具,浙江,机械基件,创业板,20150701
1185,300489.SZ,300489,光智科技,黑龙江,元器件,创业板,20150701
1186,300490.SZ,300490,华自科技,湖南,电气设备,创业板,20151231
1187,300491.SZ,300491,通合科技,河北,电气设备,创业板,20151231
1188,300492.SZ,300492,华图山鼎,四川,建筑工程,创业板,20151223
1189,300493.SZ,300493,润欣科技,上海,元器件,创业板,20151210
1190,300494.SZ,300494,盛天网络,湖北,互联网,创业板,20151231
1191,300495.SZ,300495,*ST美尚,深圳,环境保护,创业板,20151222
1192,300499.SZ,300499,高澜股份,广东,专用机械,创业板,20160202
1193,300500.SZ,300500,启迪设计,江苏,建筑工程,创业板,20160204
1194,300501.SZ,300501,海顺新材,上海,广告包装,创业板,20160204
1195,300503.SZ,300503,昊志机电,广东,机床制造,创业板,20160309
1196,300504.SZ,300504,天邑股份,四川,通信设备,创业板,20180330
1197,300505.SZ,300505,川金诺,云南,农药化肥,创业板,20160315
1198,300506.SZ,300506,名家汇,深圳,建筑工程,创业板,20160324
1199,300507.SZ,300507,苏奥传感,江苏,汽车配件,创业板,20160429
1200,300508.SZ,300508,维宏股份,上海,软件服务,创业板,20160419
1201,300509.SZ,300509,新美星,江苏,专用机械,创业板,20160425
1202,300510.SZ,300510,金冠股份,吉林,电气设备,创业板,20160506
1203,300511.SZ,300511,雪榕生物,上海,种植业,创业板,20160504
1204,300512.SZ,300512,中亚股份,浙江,专用机械,创业板,20160526
1205,300513.SZ,300513,恒实科技,北京,软件服务,创业板,20160530
1206,300514.SZ,300514,友讯达,深圳,电器仪表,创业板,20170426
1207,300515.SZ,300515,三德科技,湖南,电器仪表,创业板,20160608
1208,300516.SZ,300516,久之洋,湖北,电器仪表,创业板,20160602
1209,300517.SZ,300517,海波重科,湖北,建筑工程,创业板,20160719
1210,300518.SZ,300518,盛讯达,深圳,互联网,创业板,20160624
1211,300519.SZ,300519,新光药业,浙江,中成药,创业板,20160624
1212,300520.SZ,300520,科大国创,安徽,软件服务,创业板,20160708
1213,300521.SZ,300521,爱司凯,广东,专用机械,创业板,20160705
1214,300522.SZ,300522,世名科技,江苏,染料涂料,创业板,20160705
1215,300523.SZ,300523,辰安科技,北京,软件服务,创业板,20160726
1216,300526.SZ,300526,*ST中潜,广东,专用机械,创业板,20160802
1217,300528.SZ,300528,幸福蓝海,江苏,影视音像,创业板,20160808
1218,300530.SZ,300530,达志科技,湖南,化工原料,创业板,20160809
1219,300532.SZ,300532,今天国际,深圳,软件服务,创业板,20160818
1220,300533.SZ,300533,冰川网络,深圳,互联网,创业板,20160818
1221,300534.SZ,300534,陇神戎发,甘肃,中成药,创业板,20160913
1222,300535.SZ,300535,达威股份,四川,化工原料,创业板,20160812
1223,300536.SZ,300536,农尚环境,湖北,建筑工程,创业板,20160920
1224,300537.SZ,300537,广信材料,江苏,染料涂料,创业板,20160830
1225,300538.SZ,300538,同益股份,深圳,塑料,创业板,20160826
1226,300539.SZ,300539,横河精密,浙江,塑料,创业板,20160830
1227,300540.SZ,300540,蜀道装备,四川,专用机械,创业板,20160823
1228,300541.SZ,300541,先进数通,北京,软件服务,创业板,20160913
1229,300542.SZ,300542,新晨科技,北京,软件服务,创业板,20160920
1230,300543.SZ,300543,朗科智能,深圳,元器件,创业板,20160908
1231,300545.SZ,300545,联得装备,深圳,专用机械,创业板,20160928
1232,300546.SZ,300546,雄帝科技,深圳,IT设备,创业板,20160928
1233,300547.SZ,300547,川环科技,四川,汽车配件,创业板,20160930
1234,300548.SZ,300548,博创科技,浙江,元器件,创业板,20161012
1235,300549.SZ,300549,优德精密,江苏,专用机械,创业板,20160930
1236,300550.SZ,300550,和仁科技,浙江,软件服务,创业板,20161018
1237,300551.SZ,300551,古鳌科技,上海,IT设备,创业板,20161018
1238,300552.SZ,300552,万集科技,北京,软件服务,创业板,20161021
1239,300553.SZ,300553,集智股份,浙江,电器仪表,创业板,20161021
1240,300554.SZ,300554,三超新材,江苏,矿物制品,创业板,20170421
1241,300555.SZ,300555,路通视信,江苏,通信设备,创业板,20161018
1242,300556.SZ,300556,丝路视觉,深圳,软件服务,创业板,20161104
1243,300557.SZ,300557,理工光科,湖北,电器仪表,创业板,20161101
1244,300559.SZ,300559,佳发教育,四川,软件服务,创业板,20161101
1245,300560.SZ,300560,中富通,福建,通信设备,创业板,20161101
1246,300561.SZ,300561,汇金科技,广东,软件服务,创业板,20161117
1247,300562.SZ,300562,乐心医疗,广东,医疗保健,创业板,20161116
1248,300563.SZ,300563,神宇股份,江苏,通信设备,创业板,20161114
1249,300564.SZ,300564,筑博设计,西藏,建筑工程,创业板,20191108
1250,300565.SZ,300565,科信技术,深圳,通信设备,创业板,20161122
1251,300566.SZ,300566,激智科技,浙江,元器件,创业板,20161115
1252,300570.SZ,300570,太辰光,深圳,元器件,创业板,20161206
1253,300572.SZ,300572,安车检测,深圳,电器仪表,创业板,20161206
1254,300575.SZ,300575,中旗股份,江苏,农药化肥,创业板,20161220
1255,300577.SZ,300577,开润股份,安徽,纺织,创业板,20161221
1256,300578.SZ,300578,会畅通讯,上海,通信设备,创业板,20170125
1257,300580.SZ,300580,贝斯特,江苏,汽车配件,创业板,20170111
1258,300582.SZ,300582,英飞特,浙江,半导体,创业板,20161228
1259,300583.SZ,300583,赛托生物,山东,化学制药,创业板,20170106
1260,300584.SZ,300584,海辰药业,江苏,化学制药,创业板,20170112
1261,300585.SZ,300585,奥联电子,江苏,汽车配件,创业板,20161229
1262,300586.SZ,300586,美联新材,广东,化工原料,创业板,20170104
1263,300588.SZ,300588,熙菱信息,新疆,软件服务,创业板,20170105
1264,300589.SZ,300589,江龙船艇,广东,船舶,创业板,20170113
1265,300591.SZ,300591,万里马,广东,服饰,创业板,20170110
1266,300592.SZ,300592,华凯易佰,湖南,互联网,创业板,20170120
1267,300594.SZ,300594,朗进科技,山东,运输设备,创业板,20190621
1268,300597.SZ,300597,吉大通信,吉林,通信设备,创业板,20170123
1269,300599.SZ,300599,雄塑科技,广东,塑料,创业板,20170123
1270,300600.SZ,300600,国瑞科技,江苏,船舶,创业板,20170125
1271,300603.SZ,300603,立昂技术,新疆,通信设备,创业板,20170126
1272,300605.SZ,300605,恒锋信息,福建,软件服务,创业板,20170208
1273,300606.SZ,300606,金太阳,广东,机械基件,创业板,20170208
1274,300608.SZ,300608,思特奇,北京,软件服务,创业板,20170213
1275,300609.SZ,300609,汇纳科技,上海,互联网,创业板,20170215
1276,300610.SZ,300610,晨化股份,江苏,化工原料,创业板,20170213
1277,300611.SZ,300611,美力科技,浙江,汽车配件,创业板,20170220
1278,300612.SZ,300612,宣亚国际,北京,广告包装,创业板,20170215
1279,300614.SZ,300614,百川畅银,河南,环境保护,创业板,20210525
1280,300615.SZ,300615,欣天科技,深圳,元器件,创业板,20170215
1281,300619.SZ,300619,金银河,广东,专用机械,创业板,20170301
1282,300620.SZ,300620,光库科技,广东,元器件,创业板,20170310
1283,300621.SZ,300621,维业股份,深圳,装修装饰,创业板,20170316
1284,300622.SZ,300622,博士眼镜,深圳,其他商业,创业板,20170315
1285,300624.SZ,300624,万兴科技,西藏,软件服务,创业板,20180118
1286,300625.SZ,300625,三雄极光,广东,家用电器,创业板,20170317
1287,300626.SZ,300626,华瑞股份,浙江,电气设备,创业板,20170320
1288,300629.SZ,300629,新劲刚,广东,元器件,创业板,20170324
1289,300631.SZ,300631,久吾高科,江苏,水务,创业板,20170323
1290,300632.SZ,300632,光莆股份,福建,半导体,创业板,20170406
1291,300635.SZ,300635,中达安,广东,建筑工程,创业板,20170331
1292,300636.SZ,300636,同和药业,江西,化学制药,创业板,20170331
1293,300637.SZ,300637,扬帆新材,浙江,化工原料,创业板,20170412
1294,300640.SZ,300640,德艺文创,福建,家居用品,创业板,20170417
